Ciudad,Altitud,Año,Mes,Día,T.Max,T.Min,T.media,Dir.Viento,Vel.Viento,Precipitación,Sol,Presión.máx,Presión.min
Palma de Mallorca,3,2000,5,2,24.8,13.4,19.1,210,2.8,0.0,11.9,1019.4,1013.0
Palma de Mallorca,3,2000,5,3,26.0,14.4,20.2,40,2.5,0.0,8.5,1015.4,1013.4
Palma de Mallorca,3,2000,5,4,27.0,18.5,22.8,90,3.1,0.0,8.7,1014.2,1009.0
Palma de Mallorca,3,2000,5,5,23.4,17.4,20.4,30,2.2,0.0,9.3,1009.7,1006.2
Palma de Mallorca,3,2000,5,6,21.6,15.4,18.5,220,1.7,0.0,8.0,1010.1,1007.9
Palma de Mallorca,3,2000,5,7,22.7,14.6,18.6,230,1.4,0.0,10.8,1014.1,1009.3
Palma de Mallorca,3,2000,5,8,22.0,15.4,18.7,60,3.6,0.0,10.5,1014.6,1010.6
Palma de Mallorca,3,2000,5,9,23.5,17.6,20.6,330,1.1,0.0,5.8,1012.5,1008.2
Palma de Mallorca,3,2000,5,10,21.6,17.5,19.6,220,3.1,0.1,7.9,1014.3,1009.0
Palma de Mallorca,3,2000,5,11,21.5,16.2,18.8,220,2.2,0.0,11.4,1018.4,1014.3
Palma de Mallorca,3,2000,5,12,27.0,14.0,20.5,80,2.8,0.0,12.7,1017.9,1013.5
Palma de Mallorca,3,2000,5,13,26.8,17.5,22.2,220,1.7,0.0,12.1,1019.0,1014.9
Palma de Mallorca,3,2000,5,14,26.8,17.3,22.0,190,1.1,0.0,13.3,1021.1,1017.0
Palma de Mallorca,3,2000,5,15,26.0,15.8,20.9,210,1.4,0.0,12.8,1019.5,1016.6
Palma de Mallorca,3,2000,5,16,24.0,16.6,20.3,230,2.5,0.0,12.3,1018.3,1015.0
Palma de Mallorca,3,2000,5,17,27.6,17.2,22.4,220,1.7,0.0,10.7,1016.5,1013.8
Palma de Mallorca,3,2000,5,18,24.4,17.2,20.8,210,2.8,0.0,12.9,1015.5,1012.2
Palma de Mallorca,3,2000,5,19,23.6,18.4,21.0,60,3.6,0.0,9.6,1014.6,1012.5
Palma de Mallorca,3,2000,5,20,22.4,18.2,20.3,210,2.8,0.0,7.9,1013.8,1009.5
Palma de Mallorca,3,2000,5,21,24.0,17.5,20.8,110,1.1,1.4,0.0,1013.3,1009.8
Palma de Mallorca,3,2000,5,22,23.4,18.0,20.7,70,1.1,0.0,1.7,1019.5,1013.3
Palma de Mallorca,3,2000,5,23,23.0,16.0,19.5,220,1.1,0.0,11.0,1020.7,1017.2
Palma de Mallorca,3,2000,5,24,24.6,19.0,21.8,200,0.8,0.0,2.5,1018.2,1015.8
Palma de Mallorca,3,2000,5,25,24.7,17.6,21.2,210,1.1,0.0,11.1,1017.5,1014.9
Palma de Mallorca,3,2000,5,26,24.0,17.6,20.8,200,1.9,3.3,13.0,1017.5,1013.3
Palma de Mallorca,3,2000,5,27,23.5,17.0,20.2,70,3.1,0.0,3.9,1017.8,1013.9
Palma de Mallorca,3,2000,5,28,24.4,16.8,20.6,220,2.5,0.0,9.8,1017.4,1014.6
Palma de Mallorca,3,2000,5,29,28.5,18.4,23.4,110,2.2,0.0,11.8,1019.8,1015.9
Palma de Mallorca,3,2000,5,30,25.0,19.6,22.3,200,1.4,0.0,12.6,1021.0,1018.6
Palma de Mallorca,3,2000,5,31,27.0,19.2,23.1,210,1.7,0.0,13.0,1026.2,1018.7
Palma de Mallorca,3,2000,6,1,27.6,19.2,23.4,210,1.7,0.0,13.2,1021.2,1019.2
Palma de Mallorca,3,2000,6,2,28.0,20.0,24.0,220,2.8,0.0,11.2,1020.3,1017.8
Palma de Mallorca,3,2000,6,3,28.0,19.5,23.8,200,1.7,0.0,13.0,1018.0,1015.0
Palma de Mallorca,3,2000,6,4,29.2,21.2,25.2,50,1.9,0.0,12.4,1015.9,1012.6
Palma de Mallorca,3,2000,6,5,30.0,20.5,25.2,20,0.8,0.0,10.5,1014.7,1011.4
Palma de Mallorca,3,2000,6,6,25.0,19.2,22.1,100,4.4,0.0,8.3,1020.3,1013.7
Palma de Mallorca,3,2000,6,7,27.0,18.0,22.5,260,1.7,0.0,10.5,1020.2,1016.5
Palma de Mallorca,3,2000,6,8,25.0,17.8,21.4,230,1.7,0.0,13.1,1017.0,1014.6
Palma de Mallorca,3,2000,6,9,26.2,18.6,22.4,210,3.6,5.2,11.3,1014.9,1007.9
Palma de Mallorca,3,2000,6,10,22.0,14.4,18.2,300,2.8,5.3,5.8,1013.1,1006.9
Palma de Mallorca,3,2000,6,11,21.7,15.6,18.6,360,2.2,0.0,5.2,1020.8,1007.7
Palma de Mallorca,3,2000,6,12,21.5,17.6,19.6,30,1.7,0.2,0.0,1023.2,1020.3
Palma de Mallorca,3,2000,6,13,22.8,18.6,20.7,360,1.9,0.1,4.9,1023.4,1021.1
Palma de Mallorca,3,2000,6,14,26.0,17.0,21.5,30,2.8,0.0,8.0,1023.6,1021.4
Palma de Mallorca,3,2000,6,15,29.0,13.6,21.3,40,1.7,0.0,10.6,1022.6,1019.2
Palma de Mallorca,3,2000,6,16,33.2,21.0,27.1,30,1.9,0.0,12.8,1019.5,1017.6
Palma de Mallorca,3,2000,6,17,30.3,19.6,25.0,170,1.9,0.0,12.8,1019.6,1018.4
Palma de Mallorca,3,2000,6,18,30.0,19.4,24.7,80,3.9,0.0,13.3,1021.4,1019.2
Palma de Mallorca,3,2000,6,19,29.5,21.2,25.4,230,3.1,0.0,12.8,1021.4,1019.5
Palma de Mallorca,3,2000,6,20,25.2,18.5,21.8,180,1.1,0.0,13.5,1019.8,1017.1
Palma de Mallorca,3,2000,6,21,26.8,18.4,22.6,220,1.9,0.0,11.7,1019.1,1017.0
Palma de Mallorca,3,2000,6,22,28.2,20.0,24.1,200,1.7,0.0,13.2,1019.6,1017.2
Palma de Mallorca,3,2000,6,23,27.0,20.2,23.6,90,1.7,0.0,11.8,1019.8,1018.3
Palma de Mallorca,3,2000,6,24,26.6,21.6,24.1,210,4.2,0.0,7.1,1020.4,1016.6
Palma de Mallorca,3,2000,6,25,25.8,20.4,23.1,210,2.2,0.0,11.6,1018.2,1016.6
Palma de Mallorca,3,2000,6,26,26.6,20.2,23.4,230,2.2,0.0,10.0,1018.2,1017.0
Palma de Mallorca,3,2000,6,27,27.4,21.0,24.2,210,0.8,0.0,11.2,1017.9,1014.7
Palma de Mallorca,3,2000,6,28,29.4,21.0,25.2,210,1.7,0.0,12.0,1017.0,1013.9
Palma de Mallorca,3,2000,6,29,31.0,22.2,26.6,90,1.9,0.0,13.1,1017.2,1015.1
Palma de Mallorca,3,2000,6,30,28.4,21.0,24.7,190,1.7,0.0,12.1,1016.2,1012.5
Palma de Mallorca,3,2000,7,1,28.4,21.0,24.7,220,1.1,0.0,13.2,1013.0,1009.5
Palma de Mallorca,3,2000,7,2,32.6,23.2,27.9,210,2.2,0.0,11.3,1011.4,1008.1
Palma de Mallorca,3,2000,7,3,33.0,24.7,28.8,200,2.8,0.0,9.7,1009.8,1006.2
Palma de Mallorca,3,2000,7,4,32.5,23.2,27.8,20,3.1,0.0,13.3,1015.7,1008.2
Palma de Mallorca,3,2000,7,5,31.5,22.5,27.0,50,2.2,0.0,11.9,1017.0,1015.7
Palma de Mallorca,3,2000,7,6,31.6,22.4,27.0,250,0.8,0.0,11.9,1016.6,1012.6
Palma de Mallorca,3,2000,7,7,31.7,22.5,27.1,70,0.8,0.0,12.9,1014.3,1010.3
Palma de Mallorca,3,2000,7,8,28.0,23.0,25.5,70,3.6,0.4,10.9,1017.4,1013.9
Palma de Mallorca,3,2000,7,9,27.4,22.6,25.0,220,1.9,0.3,9.4,1017.6,1011.1
Palma de Mallorca,3,2000,7,10,28.4,21.0,24.7,340,3.1,0.5,8.8,1011.1,1000.5
Palma de Mallorca,3,2000,7,11,26.0,19.6,22.8,340,3.9,0.0,9.1,1013.4,1006.3
Palma de Mallorca,3,2000,7,12,25.5,20.0,22.8,340,4.2,0.0,12.3,1020.4,1013.4
Palma de Mallorca,3,2000,7,13,25.5,19.0,22.2,210,2.8,0.0,12.6,1020.6,1017.2
Palma de Mallorca,3,2000,7,14,29.0,19.6,24.3,230,1.7,0.0,12.1,1018.8,1012.2
Palma de Mallorca,3,2000,7,15,26.6,22.6,24.6,90,2.8,1.0,8.4,1012.5,1009.7
Palma de Mallorca,3,2000,7,16,26.4,20.0,23.2,70,3.6,0.0,4.9,1015.1,1011.0
Palma de Mallorca,3,2000,7,17,29.6,18.8,24.2,50,2.5,0.0,13.0,1015.4,1010.9
Palma de Mallorca,3,2000,7,18,26.4,19.8,23.1,220,1.9,0.0,12.8,1017.5,1014.6
Palma de Mallorca,3,2000,7,19,26.6,20.2,23.4,210,1.7,0.0,12.6,1017.0,1013.3
Palma de Mallorca,3,2000,7,20,29.5,19.8,24.6,200,1.1,0.0,12.5,1015.1,1013.0
Palma de Mallorca,3,2000,7,21,29.8,22.0,25.9,220,2.5,0.0,12.3,1015.5,1013.9
Palma de Mallorca,3,2000,7,22,29.7,21.0,25.4,200,1.1,0.0,11.8,1015.5,1010.6
Palma de Mallorca,3,2000,7,23,29.0,24.6,26.8,230,1.4,0.0,0.3,1010.6,1007.1
Palma de Mallorca,3,2000,7,24,32.2,23.5,27.8,140,2.5,0.0,12.6,1010.2,1009.0
Palma de Mallorca,3,2000,7,25,27.5,22.0,24.8,220,1.1,0.0,11.4,1010.2,1007.8
Palma de Mallorca,3,2000,7,26,28.5,23.0,25.8,230,0.6,0.0,11.7,1014.2,1007.8
Palma de Mallorca,3,2000,7,27,30.0,22.5,26.2,210,1.4,0.0,12.7,1016.1,1013.8
Palma de Mallorca,3,2000,7,28,29.2,22.4,25.8,90,2.5,0.0,12.7,1017.8,1013.3
Palma de Mallorca,3,2000,7,29,29.4,22.6,26.0,90,3.1,0.0,12.5,1020.4,1017.8
Palma de Mallorca,3,2000,7,30,29.0,21.8,25.4,230,1.1,0.0,12.7,1021.2,1019.5
Palma de Mallorca,3,2000,7,31,28.8,22.0,25.4,230,1.4,0.0,12.6,1021.2,1019.2
Palma de Mallorca,3,2000,8,1,30.6,21.8,26.2,190,1.7,0.0,12.1,1021.2,1018.0
Palma de Mallorca,3,2000,8,2,30.5,23.0,26.8,220,2.2,0.0,10.0,1020.6,1016.6
Palma de Mallorca,3,2000,8,3,29.8,20.2,25.0,70,1.7,2.1,11.6,1016.6,1012.5
Palma de Mallorca,3,2000,8,4,30.5,20.8,25.6,180,5.0,0.0,9.5,1019.8,1015.4
Palma de Mallorca,3,2000,8,5,29.0,20.0,24.5,40,1.9,0.0,9.7,1021.1,1018.6
Palma de Mallorca,3,2000,8,6,,,,0,,0.2,8.0,1021.5,1019.9
Palma de Mallorca,3,2000,8,7,29.2,19.6,24.4,200,1.9,0.0,12.5,1021.2,1018.0
Palma de Mallorca,3,2000,8,8,30.2,19.5,24.8,210,1.4,0.0,12.5,1019.6,1013.0
Palma de Mallorca,3,2000,8,9,28.5,20.5,24.5,210,0.8,0.0,12.2,1018.8,1011.9
Palma de Mallorca,3,2000,8,10,28.5,20.8,24.6,190,1.7,0.0,12.2,1019.6,1012.5
Palma de Mallorca,3,2000,8,11,29.0,21.0,25.0,200,1.1,0.0,8.7,1017.1,1010.6
Palma de Mallorca,3,2000,8,12,31.0,23.6,27.3,200,1.9,0.0,10.7,1014.7,1007.9
Palma de Mallorca,3,2000,8,13,30.8,23.0,26.9,190,2.8,0.0,12.1,1019.4,1014.7
Palma de Mallorca,3,2000,8,14,30.5,21.8,26.2,220,1.4,0.0,11.8,1020.6,1019.0
Palma de Mallorca,3,2000,8,15,33.0,21.6,27.3,200,1.7,0.0,12.1,1020.7,1017.9
Palma de Mallorca,3,2000,8,16,31.4,23.0,27.2,230,1.9,0.0,12.3,1018.6,1014.6
Palma de Mallorca,3,2000,8,17,32.0,23.4,27.7,250,1.4,0.0,11.7,1015.3,1012.3
Palma de Mallorca,3,2000,8,18,33.5,25.0,29.2,230,1.4,0.0,11.9,1013.3,1009.5
Palma de Mallorca,3,2000,8,19,29.6,22.6,26.1,190,1.9,0.0,11.9,1014.6,1010.3
Palma de Mallorca,3,2000,8,20,33.6,22.4,28.0,200,0.8,0.0,10.2,1014.6,1011.8
Palma de Mallorca,3,2000,8,21,32.4,24.5,28.4,250,3.1,0.0,8.1,1014.3,1010.3
Palma de Mallorca,3,2000,8,22,30.0,24.2,27.1,40,3.9,0.0,11.5,1015.1,1012.3
Palma de Mallorca,3,2000,8,23,29.2,24.0,26.6,40,1.4,0.0,2.6,1017.8,1012.9
Palma de Mallorca,3,2000,8,24,34.2,26.5,30.4,330,0.8,0.0,10.6,1018.4,1015.8
Palma de Mallorca,3,2000,8,25,34.4,25.6,30.0,200,0.6,0.0,10.1,1015.9,1010.9
Palma de Mallorca,3,2000,8,26,31.2,24.2,27.7,210,2.2,0.0,10.7,1012.2,1007.9
Palma de Mallorca,3,2000,8,27,31.2,24.2,27.7,70,5.8,0.0,10.7,1018.8,1012.2
Palma de Mallorca,3,2000,8,28,30.8,22.8,26.8,70,3.9,0.0,11.8,1020.3,1018.0
Palma de Mallorca,3,2000,8,29,30.0,22.0,26.0,240,1.4,0.0,10.2,1019.0,1015.5
Palma de Mallorca,3,2000,8,30,31.0,24.5,27.8,70,0.8,0.3,4.8,1015.5,1006.7
Palma de Mallorca,3,2000,8,31,31.0,22.8,26.9,70,2.2,0.0,7.9,1012.2,1007.3
Palma de Mallorca,3,2000,9,1,28.2,21.6,24.9,190,1.9,0.0,11.3,1012.7,1010.5
Palma de Mallorca,3,2000,9,2,29.6,21.8,25.7,210,2.2,0.0,10.8,1014.6,1010.6
Palma de Mallorca,3,2000,9,3,27.6,23.0,25.3,60,1.4,1.0,3.0,1015.0,1013.0
Palma de Mallorca,3,2000,9,4,25.0,19.5,22.2,70,1.9,1.1,3.4,1019.1,1014.3
Palma de Mallorca,3,2000,9,5,28.0,18.5,23.2,330,1.4,0.0,3.4,1020.3,1018.6
Palma de Mallorca,3,2000,9,6,27.0,18.4,22.7,200,2.8,0.0,10.6,1020.4,1016.5
Palma de Mallorca,3,2000,9,7,29.0,20.6,24.8,60,1.9,0.0,8.3,1016.5,1011.3
Palma de Mallorca,3,2000,9,8,28.6,20.6,24.6,20,2.5,0.0,9.8,1019.8,1013.7
Palma de Mallorca,3,2000,9,9,29.6,19.0,24.3,70,1.1,0.0,10.6,1021.2,1019.2
Palma de Mallorca,3,2000,9,10,27.5,19.4,23.4,210,1.9,0.0,10.5,1021.0,1016.7
Palma de Mallorca,3,2000,9,11,26.6,18.6,22.6,230,1.4,0.0,10.6,1017.1,1012.5
Palma de Mallorca,3,2000,9,12,26.6,19.4,23.0,220,1.4,0.0,10.5,1014.6,1013.0
Palma de Mallorca,3,2000,9,13,27.4,20.0,23.7,190,1.7,0.0,10.3,1015.1,1013.3
Palma de Mallorca,3,2000,9,14,27.5,20.2,23.8,240,0.3,0.0,9.6,1017.0,1014.6
Palma de Mallorca,3,2000,9,15,28.2,20.2,24.2,200,0.8,0.0,9.9,1016.7,1015.1
Palma de Mallorca,3,2000,9,16,28.4,20.0,24.2,220,2.5,0.0,10.1,1015.8,1012.2
Palma de Mallorca,3,2000,9,17,29.6,21.8,25.7,90,1.4,0.0,9.4,1012.2,1007.7
Palma de Mallorca,3,2000,9,18,29.0,22.0,25.5,70,2.5,0.0,7.9,1007.9,1005.3
Palma de Mallorca,3,2000,9,19,28.0,22.0,25.0,190,2.5,0.0,6.3,1006.6,1000.7
Palma de Mallorca,3,2000,9,20,24.6,18.8,21.7,260,2.2,0.0,6.9,1015.4,1002.3
Palma de Mallorca,3,2000,9,21,26.2,16.8,21.5,200,1.1,0.0,10.3,1019.4,1015.4
Palma de Mallorca,3,2000,9,22,27.4,18.0,22.7,190,1.1,0.0,10.5,1019.5,1016.6
Palma de Mallorca,3,2000,9,23,30.2,18.2,24.2,220,1.1,0.0,9.2,1017.9,1012.7
Palma de Mallorca,3,2000,9,24,26.4,21.4,23.9,150,1.7,0.1,2.4,1018.7,1014.3
Palma de Mallorca,3,2000,9,25,28.4,19.8,24.1,190,1.4,0.0,9.5,1020.7,1018.6
Palma de Mallorca,3,2000,9,26,27.2,20.5,23.8,60,0.6,0.0,3.8,1020.7,1017.2
Palma de Mallorca,3,2000,9,27,29.0,21.7,25.4,330,1.9,0.0,6.5,1019.5,1015.1
Palma de Mallorca,3,2000,9,28,27.4,20.5,24.0,230,1.7,5.7,9.4,1017.0,1005.1
Palma de Mallorca,3,2000,9,29,24.5,18.6,21.6,330,0.3,0.2,3.9,1005.1,1000.9
Palma de Mallorca,3,2000,9,30,24.0,17.0,20.5,20,1.1,7.5,8.2,1008.7,1003.9
Palma de Mallorca,3,2000,10,1,22.5,14.4,18.4,290,1.1,6.8,4.5,1011.1,1007.5
Palma de Mallorca,3,2000,10,2,23.0,15.6,19.3,330,2.5,0.0,8.0,1017.4,1009.4
Palma de Mallorca,3,2000,10,3,24.8,16.8,20.8,60,3.1,0.0,8.7,1017.5,1014.2
Palma de Mallorca,3,2000,10,4,25.0,16.6,20.8,230,1.1,0.0,9.7,1018.2,1013.5
Palma de Mallorca,3,2000,10,5,25.8,17.5,21.6,230,0.6,2.4,9.2,1017.9,1016.2
Palma de Mallorca,3,2000,10,6,21.6,17.6,19.6,60,0.6,0.2,1.2,1019.9,1017.0
Palma de Mallorca,3,2000,10,7,23.4,17.0,20.2,230,0.8,0.2,7.5,1021.0,1018.4
Palma de Mallorca,3,2000,10,8,24.6,16.0,20.3,190,1.4,0.0,9.7,1020.2,1016.5
Palma de Mallorca,3,2000,10,9,24.5,16.0,20.2,210,1.4,0.0,7.9,1017.8,1008.1
Palma de Mallorca,3,2000,10,10,23.6,17.4,20.5,20,0.8,0.0,2.6,1008.1,1003.9
Palma de Mallorca,3,2000,10,11,24.8,17.2,21.0,230,3.1,0.0,4.5,1006.2,998.6
Palma de Mallorca,3,2000,10,12,22.0,16.8,19.4,270,0.8,23.7,0.5,1004.3,998.3
Palma de Mallorca,3,2000,10,13,17.0,11.2,14.1,190,2.8,3.3,0.4,1010.6,1002.3
Palma de Mallorca,3,2000,10,14,19.8,11.0,15.4,20,0.8,0.0,6.8,1012.5,1007.1
Palma de Mallorca,3,2000,10,15,22.0,14.0,18.0,220,0.8,0.0,6.0,1009.8,1005.0
Palma de Mallorca,3,2000,10,16,24.2,13.0,18.6,350,1.1,0.0,9.0,1021.8,1009.8
Palma de Mallorca,3,2000,10,17,23.0,13.0,18.0,200,0.3,0.0,8.8,1026.3,1021.8
Palma de Mallorca,3,2000,10,18,23.2,14.4,18.8,190,1.1,0.0,9.7,1026.2,1022.6
Palma de Mallorca,3,2000,10,19,23.0,14.2,18.6,210,1.1,0.0,8.5,1022.6,1019.5
Palma de Mallorca,3,2000,10,20,24.5,16.4,20.4,70,1.4,0.0,9.8,1019.5,1015.4
Palma de Mallorca,3,2000,10,21,25.0,19.4,22.2,160,1.9,0.0,5.0,1019.3,1013.2
Palma de Mallorca,3,2000,10,22,24.0,20.4,22.2,100,2.5,0.0,1.6,1020.3,1018.4
Palma de Mallorca,3,2000,10,23,24.5,19.8,22.2,20,4.7,0.8,2.2,1020.2,1017.2
Palma de Mallorca,3,2000,10,24,23.2,19.3,21.2,20,2.8,0.0,3.1,1018.2,1017.0
Palma de Mallorca,3,2000,10,25,24.6,19.8,22.2,350,0.8,0.0,5.7,1018.0,1016.2
Palma de Mallorca,3,2000,10,26,24.0,17.0,20.5,20,0.6,0.0,5.3,1019.8,1015.7
Palma de Mallorca,3,2000,10,27,23.0,16.4,19.7,300,0.8,0.0,9.0,1021.5,1019.1
Palma de Mallorca,3,2000,10,28,22.6,16.0,19.3,230,1.9,0.0,8.8,1020.7,1019.1
Palma de Mallorca,3,2000,10,29,23.5,17.8,20.6,220,0.6,0.0,8.6,1019.8,1018.3
Palma de Mallorca,3,2000,10,30,23.0,17.2,20.1,260,1.7,0.0,7.6,1019.1,1007.3
Palma de Mallorca,3,2000,10,31,20.0,15.4,17.7,270,3.1,0.1,2.5,1014.2,1006.2
Palma de Mallorca,3,2000,11,1,21.0,13.4,17.2,240,0.6,0.0,8.4,1015.9,1014.2
Palma de Mallorca,3,2000,11,2,21.0,15.8,18.4,220,3.6,0.2,8.0,1014.5,1006.5
Palma de Mallorca,3,2000,11,3,22.0,14.0,18.0,240,2.2,0.0,8.4,1013.3,1005.0
Palma de Mallorca,3,2000,11,4,20.0,11.6,15.8,270,1.1,0.0,9.6,1019.9,1013.3
Palma de Mallorca,3,2000,11,5,20.0,10.6,15.3,240,1.7,1.3,5.0,1019.2,1006.6
Palma de Mallorca,3,2000,11,6,22.5,16.4,19.4,250,3.9,0.0,5.3,1006.6,996.5
Palma de Mallorca,3,2000,11,7,18.5,12.2,15.4,260,4.7,1.5,7.8,1006.3,999.3
Palma de Mallorca,3,2000,11,8,17.4,10.5,14.0,250,1.4,0.7,7.8,1012.1,1006.3
Palma de Mallorca,3,2000,11,9,19.4,10.2,14.8,330,0.8,0.0,9.2,1019.8,1012.1
Palma de Mallorca,3,2000,11,10,19.0,8.4,13.7,60,1.1,0.0,9.2,1024.3,1019.8
Palma de Mallorca,3,2000,11,11,18.1,12.0,15.0,60,2.8,0.0,0.3,1024.3,1020.0
Palma de Mallorca,3,2000,11,12,21.8,16.4,19.1,220,1.4,0.0,6.2,1020.0,1011.9
Palma de Mallorca,3,2000,11,13,19.5,17.2,18.4,240,1.4,3.6,2.0,1011.9,1006.6
Palma de Mallorca,3,2000,11,14,19.2,10.8,15.0,220,1.4,0.0,7.6,1013.3,1006.3
Palma de Mallorca,3,2000,11,15,14.0,10.2,12.1,330,1.1,23.3,0.0,1013.1,1010.2
Palma de Mallorca,3,2000,11,16,15.8,10.0,12.9,40,2.8,0.0,3.0,1012.1,1011.1
Palma de Mallorca,3,2000,11,17,16.2,9.5,12.8,330,1.4,0.2,4.3,1017.4,1011.7
Palma de Mallorca,3,2000,11,18,16.6,9.5,13.0,330,1.4,0.0,4.2,1017.8,1016.3
Palma de Mallorca,3,2000,11,19,18.0,8.8,13.4,250,1.4,0.0,5.2,1016.3,1011.7
Palma de Mallorca,3,2000,11,20,18.6,10.4,14.5,200,2.2,8.3,4.5,1011.7,1007.0
Palma de Mallorca,3,2000,11,21,18.2,10.2,14.2,270,1.1,0.0,8.8,1015.7,1007.8
Palma de Mallorca,3,2000,11,22,18.8,10.2,14.5,220,1.7,0.0,5.8,1015.7,1013.8
Palma de Mallorca,3,2000,11,23,18.0,14.0,16.0,220,1.4,6.2,0.0,1014.5,1005.3
Palma de Mallorca,3,2000,11,24,16.0,12.8,14.4,320,1.7,0.0,3.9,1016.6,1010.6
Palma de Mallorca,3,2000,11,25,18.6,12.0,15.3,220,2.2,0.0,6.1,1015.7,1011.9
Palma de Mallorca,3,2000,11,26,24.0,13.0,18.5,320,1.7,0.0,6.9,1021.1,1013.0
Palma de Mallorca,3,2000,11,27,24.6,14.2,19.4,250,1.7,0.0,9.1,1023.4,1016.6
Palma de Mallorca,3,2000,11,28,18.2,12.0,15.1,200,0.6,0.0,4.0,1023.1,1017.4
Palma de Mallorca,3,2000,11,29,19.4,12.6,16.0,230,1.7,0.0,1.2,1017.4,1011.9
Palma de Mallorca,3,2000,11,30,18.6,12.0,15.3,270,1.4,0.0,8.8,1019.1,1015.5
Palma de Mallorca,3,2000,12,1,18.6,12.0,15.3,180,0.3,0.0,6.6,1019.6,1018.3
Palma de Mallorca,3,2000,12,2,19.2,14.0,16.6,300,0.6,0.0,4.7,1019.4,1016.7
Palma de Mallorca,3,2000,12,3,17.2,9.6,13.4,320,1.7,0.0,8.0,1022.8,1018.4
Palma de Mallorca,3,2000,12,4,18.6,8.8,13.7,180,0.8,0.0,8.0,1021.5,1019.4
Palma de Mallorca,3,2000,12,5,18.6,12.2,15.4,330,0.0,0.0,6.1,1020.7,1018.0
Palma de Mallorca,3,2000,12,6,18.5,13.8,16.2,230,0.6,0.0,4.7,1018.0,1016.2
Palma de Mallorca,3,2000,12,7,21.0,14.0,17.5,340,1.9,0.0,4.9,1016.9,1011.1
Palma de Mallorca,3,2000,12,8,20.0,14.8,17.4,240,1.7,0.0,0.8,1016.9,1011.1
Palma de Mallorca,3,2000,12,9,18.6,11.2,14.9,240,0.6,0.0,5.9,1026.0,1016.9
Palma de Mallorca,3,2000,12,10,19.2,10.4,14.8,350,0.6,0.0,7.6,1030.4,1026.0
Palma de Mallorca,3,2000,12,11,18.0,8.6,13.3,270,1.4,0.0,7.4,1031.1,1029.2
Palma de Mallorca,3,2000,12,12,17.8,10.0,13.9,210,0.6,0.0,4.5,1030.8,1029.1
Palma de Mallorca,3,2000,12,13,19.6,9.8,14.7,220,0.8,0.0,7.5,1029.1,1025.0
Palma de Mallorca,3,2000,12,14,17.6,8.5,13.0,200,1.7,0.0,5.4,1025.0,1014.6
Palma de Mallorca,3,2000,12,15,16.8,12.4,14.6,320,1.9,0.0,3.8,1018.3,1013.3
Palma de Mallorca,3,2000,12,16,16.0,8.2,12.1,340,0.8,0.0,8.7,1019.8,1018.3
Palma de Mallorca,3,2000,12,17,16.4,6.8,11.6,230,0.8,0.0,8.5,1020.6,1019.0
Palma de Mallorca,3,2000,12,18,17.4,7.0,12.2,210,1.1,0.0,8.5,1022.3,1020.3
Palma de Mallorca,3,2000,12,19,17.2,9.0,13.1,110,0.6,0.0,8.3,1021.9,1015.4
Palma de Mallorca,3,2000,12,20,18.0,9.8,13.9,160,1.4,0.0,7.4,1015.4,1010.9
Palma de Mallorca,3,2000,12,21,17.0,11.8,14.4,90,1.4,0.9,2.3,1011.5,1009.3
Palma de Mallorca,3,2000,12,22,17.4,10.2,13.8,230,3.3,13.2,4.3,1011.5,1004.2
Palma de Mallorca,3,2000,12,23,17.2,9.8,13.5,190,2.2,6.1,4.2,1008.7,1004.2
Palma de Mallorca,3,2000,12,24,16.4,11.0,13.7,230,5.3,0.7,0.0,1007.1,998.3
Palma de Mallorca,3,2000,12,25,17.4,12.8,15.1,230,2.2,2.7,7.3,1000.5,997.8
Palma de Mallorca,3,2000,12,26,17.0,14.8,15.9,230,2.8,2.2,1.8,998.7,991.4
Palma de Mallorca,3,2000,12,27,16.2,12.0,14.1,330,3.6,6.9,5.0,998.9,988.3
Palma de Mallorca,3,2000,12,28,16.0,11.4,13.7,320,3.1,0.8,3.5,1008.2,998.6
Palma de Mallorca,3,2000,12,29,17.0,10.8,13.9,310,3.3,0.0,6.7,1013.3,998.9
Palma de Mallorca,3,2000,12,30,15.6,5.6,10.6,350,6.1,5.9,0.5,1013.0,995.7
Palma de Mallorca,3,2000,12,31,14.0,4.5,9.2,340,1.1,0.0,8.7,1017.8,1012.6
Vigo,261,1990,1,1,12.0,6.2,9.1,270,1.9,0.0,5.3,991.2,987.0
Vigo,261,1990,1,2,10.6,5.8,8.2,130,4.7,14.6,0.2,991.2,975.3
Vigo,261,1990,1,3,10.2,5.4,7.8,180,2.5,18.3,1.2,988.1,978.0
Vigo,261,1990,1,4,8.6,6.4,7.5,100,2.8,2.6,0.0,994.4,988.1
Vigo,261,1990,1,5,12.2,8.0,10.1,160,2.2,4.2,0.3,997.0,994.3
Vigo,261,1990,1,6,10.0,4.6,7.3,310,2.5,36.6,0.0,999.4,992.8
Vigo,261,1990,1,7,10.0,1.0,5.5,130,0.8,0.0,4.1,1004.7,999.4
Vigo,261,1990,1,8,10.8,1.6,6.2,130,2.8,0.0,4.5,1005.5,1004.0
Vigo,261,1990,1,9,13.4,1.2,7.3,130,1.7,0.0,7.8,1005.7,1002.8
Vigo,261,1990,1,10,11.8,2.2,7.0,130,1.1,0.0,7.7,1002.8,998.9
